county,town,precinct,office,district,party,candidate,votes
Norfolk,Brookline,11,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,7
Norfolk,Brookline,2,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,11,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,18TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,1353
Norfolk,Brookline,2,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,11,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,18TH SUFFOLK,Democrat,MICHAEL J. MORAN,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,418
Norfolk,Brookline,6,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,11,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,15TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,5
Norfolk,Brookline,6,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,11,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,15TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,1544
Norfolk,Brookline,6,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,11,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,15TH SUFFOLK,Democrat,JEFFREY SANCHEZ,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,253
Norfolk,Brookline,3,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,406
Norfolk,Brookline,4,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,361
Norfolk,Brookline,5,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,402
Norfolk,Brookline,7,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,339
Norfolk,Brookline,8,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,324
Norfolk,Brookline,9,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,367
Norfolk,Brookline,10,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,382
Norfolk,Brookline,11,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,364
Norfolk,Brookline,12,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,487
Norfolk,Brookline,13,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,431
Norfolk,Brookline,14,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,15TH NORFOLK,,Blank votes,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,6
Norfolk,Brookline,3,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,13
Norfolk,Brookline,4,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,5
Norfolk,Brookline,5,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,7
Norfolk,Brookline,7,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,2
Norfolk,Brookline,8,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,6
Norfolk,Brookline,9,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,9
Norfolk,Brookline,10,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,4
Norfolk,Brookline,11,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,5
Norfolk,Brookline,12,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,12
Norfolk,Brookline,13,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,10
Norfolk,Brookline,14,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,15TH NORFOLK,,Write-ins,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1006
Norfolk,Brookline,3,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1482
Norfolk,Brookline,4,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1380
Norfolk,Brookline,5,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1580
Norfolk,Brookline,7,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1429
Norfolk,Brookline,8,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1557
Norfolk,Brookline,9,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1434
Norfolk,Brookline,10,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1453
Norfolk,Brookline,11,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1538
Norfolk,Brookline,12,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1718
Norfolk,Brookline,13,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,1502
Norfolk,Brookline,14,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,0
Norfolk,Brookline,15,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,0
Norfolk,Brookline,16,REP. IN GENERAL COURT,15TH NORFOLK,Democrat,FRANK ISRAEL SMIZIK,0
Norfolk,Brookline,1,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,11,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,520
Norfolk,Brookline,15,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,598
Norfolk,Brookline,16,REP. IN GENERAL COURT,10TH SUFFOLK,,Blank votes,438
Norfolk,Brookline,1,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,11,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,4
Norfolk,Brookline,15,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,1
Norfolk,Brookline,16,REP. IN GENERAL COURT,10TH SUFFOLK,,Write-ins,2
Norfolk,Brookline,1,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,2,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,11,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,12,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,13,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,0
Norfolk,Brookline,14,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,1484
Norfolk,Brookline,15,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,1353
Norfolk,Brookline,16,REP. IN GENERAL COURT,10TH SUFFOLK,Democrat,EDWARD F. COPPINGER,1237
Norfolk,Brookline,1,SHERIFF - NORFOLK COUNTY,,,Blank votes,457
Norfolk,Brookline,2,SHERIFF - NORFOLK COUNTY,,,Blank votes,274
Norfolk,Brookline,3,SHERIFF - NORFOLK COUNTY,,,Blank votes,441
Norfolk,Brookline,4,SHERIFF - NORFOLK COUNTY,,,Blank votes,391
Norfolk,Brookline,5,SHERIFF - NORFOLK COUNTY,,,Blank votes,495
Norfolk,Brookline,6,SHERIFF - NORFOLK COUNTY,,,Blank votes,488
Norfolk,Brookline,7,SHERIFF - NORFOLK COUNTY,,,Blank votes,397
Norfolk,Brookline,8,SHERIFF - NORFOLK COUNTY,,,Blank votes,379
Norfolk,Brookline,9,SHERIFF - NORFOLK COUNTY,,,Blank votes,458
Norfolk,Brookline,10,SHERIFF - NORFOLK COUNTY,,,Blank votes,412
Norfolk,Brookline,11,SHERIFF - NORFOLK COUNTY,,,Blank votes,421
Norfolk,Brookline,12,SHERIFF - NORFOLK COUNTY,,,Blank votes,558
Norfolk,Brookline,13,SHERIFF - NORFOLK COUNTY,,,Blank votes,472
Norfolk,Brookline,14,SHERIFF - NORFOLK COUNTY,,,Blank votes,500
Norfolk,Brookline,15,SHERIFF - NORFOLK COUNTY,,,Blank votes,601
Norfolk,Brookline,16,SHERIFF - NORFOLK COUNTY,,,Blank votes,464
Norfolk,Brookline,1,SHERIFF - NORFOLK COUNTY,,,Write-ins,7
Norfolk,Brookline,2,SHERIFF - NORFOLK COUNTY,,,Write-ins,1
Norfolk,Brookline,3,SHERIFF - NORFOLK COUNTY,,,Write-ins,10
Norfolk,Brookline,4,SHERIFF - NORFOLK COUNTY,,,Write-ins,4
Norfolk,Brookline,5,SHERIFF - NORFOLK COUNTY,,,Write-ins,6
Norfolk,Brookline,6,SHERIFF - NORFOLK COUNTY,,,Write-ins,4
Norfolk,Brookline,7,SHERIFF - NORFOLK COUNTY,,,Write-ins,3
Norfolk,Brookline,8,SHERIFF - NORFOLK COUNTY,,,Write-ins,6
Norfolk,Brookline,9,SHERIFF - NORFOLK COUNTY,,,Write-ins,4
Norfolk,Brookline,10,SHERIFF - NORFOLK COUNTY,,,Write-ins,3
Norfolk,Brookline,11,SHERIFF - NORFOLK COUNTY,,,Write-ins,7
Norfolk,Brookline,12,SHERIFF - NORFOLK COUNTY,,,Write-ins,11
Norfolk,Brookline,13,SHERIFF - NORFOLK COUNTY,,,Write-ins,8
Norfolk,Brookline,14,SHERIFF - NORFOLK COUNTY,,,Write-ins,6
Norfolk,Brookline,15,SHERIFF - NORFOLK COUNTY,,,Write-ins,1
Norfolk,Brookline,16,SHERIFF - NORFOLK COUNTY,,,Write-ins,2
Norfolk,Brookline,1,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1338
Norfolk,Brookline,2,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,990
Norfolk,Brookline,3,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1450
Norfolk,Brookline,4,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1351
Norfolk,Brookline,5,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1466
Norfolk,Brookline,6,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1497
Norfolk,Brookline,7,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1370
Norfolk,Brookline,8,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1502
Norfolk,Brookline,9,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1348
Norfolk,Brookline,10,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1424
Norfolk,Brookline,11,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1479
Norfolk,Brookline,12,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1648
Norfolk,Brookline,13,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1463
Norfolk,Brookline,14,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1502
Norfolk,Brookline,15,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1350
Norfolk,Brookline,16,SHERIFF - NORFOLK COUNTY,,Democrat,MICHAEL G. BELLOTTI,1211
Norfolk,Brookline,1,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,1752
Norfolk,Brookline,2,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,1
Norfolk,Brookline,3,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,10
Norfolk,Brookline,4,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,10
Norfolk,Brookline,5,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,8
Norfolk,Brookline,6,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,5
Norfolk,Brookline,7,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,4
Norfolk,Brookline,8,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,5
Norfolk,Brookline,9,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,2
Norfolk,Brookline,10,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,7
Norfolk,Brookline,11,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,3
Norfolk,Brookline,12,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,0
Norfolk,Brookline,13,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,4
Norfolk,Brookline,14,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,9
Norfolk,Brookline,15,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,2
Norfolk,Brookline,16,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Blank votes,3
Norfolk,Brookline,1,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1149
Norfolk,Brookline,2,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,802
Norfolk,Brookline,3,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1223
Norfolk,Brookline,4,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1152
Norfolk,Brookline,5,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1262
Norfolk,Brookline,6,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1286
Norfolk,Brookline,7,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1176
Norfolk,Brookline,8,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1242
Norfolk,Brookline,9,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1158
Norfolk,Brookline,10,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1189
Norfolk,Brookline,11,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1228
Norfolk,Brookline,12,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1406
Norfolk,Brookline,13,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1245
Norfolk,Brookline,14,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1295
Norfolk,Brookline,15,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1179
Norfolk,Brookline,16,COUNTY COMMISSIONER - NORFOLK COUNTY,,,Write-ins,1065
Norfolk,Brookline,1,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,695
Norfolk,Brookline,2,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,476
Norfolk,Brookline,3,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,796
Norfolk,Brookline,4,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,683
Norfolk,Brookline,5,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,785
Norfolk,Brookline,6,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,848
Norfolk,Brookline,7,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,719
Norfolk,Brookline,8,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,813
Norfolk,Brookline,9,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,716
Norfolk,Brookline,10,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,726
Norfolk,Brookline,11,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,761
Norfolk,Brookline,12,COUNTY COMMISSIONER - NORFOLK COUNTY,,Democrat,FRANCIS W. O'BRIEN,824
